t_mono_ns,power_mW,src,valid
6057662489532,4741.391,batt,1
6057712485811,4722.002,batt,1
6057762476674,4722.002,batt,1
6057812649458,4722.002,batt,1
6057862441993,4722.002,batt,1
6057912722014,4722.002,batt,1
6057962440854,4666.225,batt,1
6058012593431,4666.225,batt,1
6058062501796,4666.225,batt,1
6058112528803,4666.225,batt,1
6058162455501,4666.225,batt,1
6058212454124,4503.407,batt,1
6058262503318,4503.407,batt,1
6058312535430,4503.407,batt,1
6058362389473,4503.407,batt,1
6058412592205,4503.407,batt,1
6058462400729,4857.864,batt,1
6058512356072,4857.864,batt,1
6058562451255,4857.864,batt,1
6058612693725,4857.864,batt,1
6058662343868,4857.864,batt,1
6058712476602,4535.956,batt,1
6058762480902,4535.956,batt,1
6058812501503,4535.956,batt,1
6058862538146,4535.956,batt,1
6058912781710,4535.956,batt,1
6058962421801,4652.084,batt,1
6059012477558,4652.084,batt,1
6059062452327,4652.084,batt,1
6059112522563,4652.084,batt,1
6059162422647,4652.084,batt,1
6059212622253,3632.702,batt,1
6059262593794,3632.702,batt,1
6059312595750,3632.702,batt,1
6059362615570,3632.702,batt,1
6059412548310,3632.702,batt,1
6059462534902,4584.709,batt,1
6059512434048,4584.709,batt,1
6059562786515,4584.709,batt,1
6059612586133,4584.709,batt,1
6059662671785,4608.174,batt,1
6059712562390,4605.294,batt,1
6059762619866,4605.294,batt,1
6059812628957,4605.294,batt,1
6059862559300,4605.294,batt,1
6059912467613,4822.145,batt,1
6059962573212,4822.145,batt,1
6060012550169,4822.145,batt,1
6060062890918,4822.145,batt,1
6060112970163,4822.145,batt,1
6060162657024,4703.257,batt,1
6060212465601,4703.257,batt,1
6060262580887,4703.257,batt,1
6060312404150,4703.257,batt,1
6060362608080,4703.257,batt,1
6060412455353,4595.288,batt,1
6060462417258,4595.288,batt,1
6060512633896,4595.288,batt,1
6060562421275,4595.288,batt,1
6060612436824,4595.288,batt,1
6060662459978,4627.733,batt,1
6060712373707,4627.733,batt,1
6060762585918,4627.733,batt,1
6060812656882,4627.733,batt,1
6060862484052,4627.733,batt,1
6060912338512,1756.319,batt,1
6060962329323,1756.319,batt,1
6061012326279,1756.319,batt,1
